Tour,FED_Taux,Pions_Libres,BTC_Force,BTC_Rois,BTC_Pions,SOL_Force,SOL_Cavaliers,SOL_Pions,PEPE_Force,PEPE_Pions
23210,-0.74,1173,350,2,10,38,0,9,7,1
23220,-1.79,1202,332,2,1,22,0,1,5,0
23230,-4.3,1200,372,2,1,24,0,2,7,1
23240,-3.69,1198,338,2,4,20,0,0,7,1
23250,2.44,1197,438,2,4,20,0,0,5,0
23260,1.67,1201,374,2,2,20,0,0,5,0
23270,0.73,1187,382,2,6,30,0,5,7,1
23280,-3.03,1195,378,2,4,22,0,1,9,2
23290,-4.93,1162,456,2,13,56,1,8,19,7
23300,4.99,1198,432,2,1,20,0,0,7,1
23310,-3.6,1179,404,2,7,32,0,6,11,3
23320,3.23,1201,430,2,0,22,0,1,5,0
23330,-2.53,1194,336,2,3,26,0,3,9,2
23340,-3.22,1162,412,2,11,44,0,12,15,5
23350,-4.74,1194,356,2,3,24,0,2,9,2
23360,2.47,1203,332,2,1,20,0,0,5,0
23370,-3.08,1190,300,2,5,26,0,3,11,3
23380,-2.16,1200,294,2,2,24,0,2,5,0
23390,-3.4,1194,386,2,3,26,0,3,5,0
23400,2.73,1200,296,2,3,22,0,1,5,0
23410,2.59,1190,362,2,6,28,0,4,5,0
23420,0.8,1200,314,2,2,24,0,2,7,1
23430,1.36,1206,254,2,2,20,0,0,5,0
23440,-2.62,1205,174,1,2,20,0,0,7,1
23450,-2.05,1183,254,1,7,32,0,6,11,3
23460,3.83,1208,210,1,0,20,0,0,5,0
23470,-4.28,1192,312,1,1,26,0,3,11,3
23480,2.86,1198,216,1,3,24,0,2,5,0
23490,0.52,1189,248,1,4,30,0,5,9,2
23500,4.81,1205,210,1,0,20,0,0,5,0
23510,2.05,1201,232,1,1,22,0,1,5,0
23520,-0.14,1184,224,1,7,34,0,7,9,2
23530,-4.46,1197,176,1,3,26,0,3,7,1
23540,-0.1,1161,282,1,11,64,1,12,19,7
23550,0.3,1194,298,1,4,56,0,3,5,0
23560,-3.66,1184,332,1,6,32,0,6,7,1
23570,-4.5,1152,428,1,14,48,0,14,15,5
23580,0.33,1196,354,1,2,24,0,2,7,1
23590,0.24,1189,406,1,3,28,0,4,7,1
23600,4.99,1205,290,1,0,20,0,0,5,0
23610,2.64,1203,292,1,1,20,0,0,5,0
23620,2.09,1192,238,1,4,26,0,3,9,2
23630,2.75,1205,132,0,1,22,0,1,5,0
23640,-0.02,1204,162,0,1,22,0,1,5,0
23650,-1.18,1190,144,0,7,30,0,5,5,0
23660,2.82,1186,142,0,6,34,0,7,9,2
23670,3.61,1209,90,0,0,20,0,0,5,0
23680,2.11,1180,166,0,8,50,1,5,11,3
23690,-4.5,1196,98,0,4,22,0,1,11,3
23700,2.29,1193,120,0,5,30,0,5,7,1
23710,1.33,1201,134,0,2,24,0,2,5,0
23720,3.54,1207,150,0,0,20,0,0,5,0
23730,-0.17,1202,152,0,1,22,0,1,5,0
23740,-2.19,1204,172,1,1,22,0,1,5,0
23750,-3.78,1175,208,1,9,38,0,9,11,3
23760,-1.31,1204,172,1,1,22,0,1,5,0
23770,3.01,1204,192,1,1,22,0,1,7,1
23780,1.18,1202,202,1,1,24,0,2,5,0
23790,-0.35,1204,176,1,3,20,0,0,5,0
23800,1.27,1200,214,1,2,24,0,2,7,1
23810,-4.76,1194,276,2,3,26,0,3,11,3
23820,4.69,1208,250,2,0,20,0,0,5,0
23830,1.47,1201,350,2,0,28,0,4,5,0
23840,-2.53,1197,296,2,3,24,0,2,9,2
23850,3.68,1206,292,2,1,20,0,0,5,0
23860,-3.57,1172,404,2,7,36,0,8,17,6
23870,1.83,1200,442,2,1,20,0,0,5,0
23880,-3.29,1172,538,3,9,36,0,8,11,3
23890,-0.44,1193,516,3,3,26,0,3,5,0
23900,4.44,1205,410,3,0,20,0,0,5,0
23910,4.77,1205,290,2,0,22,0,1,5,0
23920,3.82,1205,290,2,0,20,0,0,7,1
23930,0.88,1198,394,3,2,24,0,2,7,1
23940,-2.06,1200,432,3,1,22,0,1,5,0
23950,-3.08,1196,416,3,3,42,1,1,7,1
23960,-4.72,1186,478,3,4,46,1,3,15,5
23970,-1.45,1203,412,3,1,22,0,1,5,0
23980,1.24,1193,496,4,3,26,0,3,9,2
23990,-2.98,1198,524,4,2,22,0,1,7,1
24000,-2.15,1195,496,4,3,26,0,3,5,0
24010,-3.43,1183,516,4,3,34,0,7,11,3
24020,3.84,1203,490,4,0,20,0,0,5,0
24030,1.07,1200,492,4,1,22,0,1,5,0
24040,3.79,1200,610,4,0,20,0,0,5,0
24050,-0.7,1182,652,4,6,28,0,4,7,1
24060,-1.03,1196,712,4,1,22,0,1,5,0
24070,-1.87,1183,760,4,5,28,0,4,5,0
24080,-2.48,1195,674,4,2,22,0,1,5,0
24090,0.18,1196,574,4,2,24,0,2,5,0
24100,-3.4,1166,678,4,9,42,0,11,7,1
24110,-3.22,1131,716,4,18,106,1,18,19,7
24120,4.86,1199,610,4,0,24,0,2,5,0
24130,-4.47,1185,620,4,5,28,0,4,7,1
24140,0.4,1173,618,4,9,34,0,7,7,1
24150,-2.41,1171,726,4,8,32,0,6,5,0
24160,0.9,1142,860,4,15,50,0,15,5,0
24170,1.22,1179,662,4,6,32,0,6,7,1
24180,-0.7,1183,716,4,3,32,0,6,7,1
24190,1.05,1187,794,4,2,26,0,3,7,1
24200,3.55,1198,692,4,1,20,0,0,5,0
24210,-3.12,1198,496,3,3,20,0,0,7,1
24220,-2.75,1167,516,3,13,36,0,8,13,4
24230,-1.88,1131,536,3,23,90,2,15,27,11
24240,1.86,1189,418,3,4,56,0,3,9,2
24250,1.71,1200,434,3,2,20,0,0,5,0
24260,-0.71,1167,482,3,11,40,0,10,11,3
24270,-4.07,1130,616,3,18,116,0,18,25,10
24280,-1.97,1198,474,3,2,22,0,1,5,0
24290,3.1,1201,330,2,0,22,0,1,5,0
24300,2.53,1191,360,2,5,28,0,4,5,0
24310,-0.75,1191,354,2,2,28,0,4,9,2
24320,0.06,1204,252,2,1,22,0,1,5,0
24330,1.27,1175,368,3,9,38,0,9,7,1
24340,1.69,1179,424,3,7,28,0,4,7,1
24350,-1.3,1144,490,3,15,64,1,12,19,7
24360,4.56,1204,370,3,0,22,0,1,5,0
24370,-1.08,1193,458,3,4,26,0,3,5,0
24380,1.19,1191,398,3,4,30,0,5,7,1
24390,1.1,1197,454,3,2,24,0,2,5,0
24400,-1.14,1202,432,3,1,22,0,1,5,0
24410,-3.11,1195,404,3,2,28,0,4,5,0
24420,-1.88,1188,364,3,7,26,0,3,5,0
24430,1.72,1199,334,3,2,24,0,2,5,0
24440,1.24,1199,336,3,3,24,0,2,5,0
24450,0.26,1177,304,2,7,34,0,7,15,5
24460,1.9,1176,226,1,8,34,0,7,17,6
24470,3.59,1202,272,1,1,20,0,0,7,1
24480,-3.27,1191,220,1,5,28,0,4,7,1
24490,3.88,1206,270,1,0,20,0,0,5,0
24500,-1.33,1192,302,1,6,24,0,2,7,1
24510,4.57,1205,370,2,0,20,0,0,5,0
24520,3.67,1206,290,1,0,20,0,0,5,0
24530,-1.85,1175,348,1,9,36,0,8,11,3
24540,3.51,1205,332,1,1,20,0,0,5,0
24550,4.74,1204,292,1,1,20,0,0,5,0
24560,-1.73,1191,336,1,3,26,0,3,13,4
24570,-2.31,1196,362,1,1,24,0,2,9,2
24580,-2.34,1196,394,1,2,24,0,2,5,0
24590,-1.06,1200,352,1,1,22,0,1,7,1
24600,-3.12,1196,374,1,2,26,0,3,7,1
24610,1.55,1193,324,1,2,26,0,3,7,1
24620,-3.53,1193,396,1,3,24,0,2,7,1
24630,2.41,1161,474,1,12,44,0,12,11,3
24640,4.1,1200,430,1,0,22,0,1,7,1
24650,1.64,1182,386,1,8,30,0,5,5,0
24660,2.23,1178,462,2,6,34,0,7,9,2
24670,4.77,1197,560,2,0,20,0,0,5,0
24680,4.26,1202,370,2,0,20,0,0,5,0
24690,-0.28,1180,384,2,7,34,0,7,7,1
24700,0.22,1185,382,2,6,30,0,5,7,1
24710,-3.17,1194,364,2,2,26,0,3,7,1
24720,2.51,1188,330,2,5,44,1,2,11,3
24730,-3.3,1196,352,2,1,24,0,2,9,2
24740,4.41,1204,360,2,0,20,0,0,5,0
24750,4.01,1206,210,1,0,20,0,0,5,0
24760,1.53,1203,212,1,1,22,0,1,5,0
24770,3.56,1203,200,1,0,24,0,2,5,0
24780,1.78,1186,230,1,5,30,0,5,7,1
24790,0.6,1194,180,1,5,26,0,3,5,0
24800,1.34,1163,246,1,13,46,0,13,7,1
24810,1.33,1128,382,1,21,66,0,23,17,6
24820,0.74,1089,478,1,29,114,0,32,35,15
24830,0.18,1195,214,1,2,52,0,1,7,1
24840,1.48,1193,246,1,3,42,1,1,5,0
24850,-3.64,1196,294,1,2,22,0,1,9,2
24860,-4.88,1162,314,1,12,38,0,9,21,8
24870,0.99,1198,292,1,1,22,0,1,5,0
24880,-1.64,1197,314,1,2,22,0,1,5,0
24890,3.15,1200,310,1,0,20,0,0,5,0
24900,-0.07,1173,384,1,7,30,0,5,9,2
24910,1.39,1141,450,1,15,48,0,14,15,5
24920,-4.61,1160,456,1,8,34,0,7,19,7
24930,-2.59,1183,446,1,3,24,0,2,7,1
24940,4.95,1201,230,1,0,20,0,0,5,0
24950,-0.17,1172,248,1,9,36,0,8,13,4
24960,1.4,1188,268,1,4,28,0,4,7,1
24970,-3.62,1169,276,1,8,40,0,10,15,5
24980,-2.7,1197,212,1,1,26,0,3,7,1
24990,0.89,1192,244,1,2,26,0,3,9,2
25000,1.64,1197,244,1,2,20,0,0,7,1
25010,-0.64,1196,176,1,3,24,0,2,7,1
25020,3.68,1205,190,1,0,20,0,0,5,0
25030,1.31,1175,256,1,8,36,0,8,9,2
25040,2.77,1188,200,1,5,30,0,5,7,1
25050,-4.71,1203,172,1,1,22,0,1,5,0
25060,-1.99,1201,172,1,1,28,0,4,7,1
25070,-4.62,1193,274,2,2,30,0,5,9,2
25080,3.48,1204,252,2,1,20,0,0,5,0
25090,4.04,1208,250,2,0,20,0,0,5,0
25100,-2.62,1195,276,2,3,28,0,4,7,1
25110,2.65,1189,318,2,4,46,1,3,7,1
25120,4.82,1207,290,2,0,20,0,0,5,0
25130,4.22,1206,290,2,0,20,0,0,5,0
25140,0.54,1203,252,2,1,22,0,1,5,0
25150,1.43,1202,254,2,2,20,0,0,5,0
25160,1.69,1188,338,2,4,28,0,4,7,1
25170,0.12,1157,416,2,13,46,0,13,11,3
25180,2.76,1188,436,2,3,22,0,1,5,0
25190,-0.16,1192,414,2,2,24,0,2,5,0
25200,4.78,1200,350,2,0,20,0,0,5,0
25210,1.11,1179,334,2,7,30,0,5,7,1
25220,1.84,1185,340,2,5,22,0,1,7,1
25230,2.69,1195,276,2,3,20,0,0,7,1
25240,-4.98,1195,284,2,2,22,0,1,11,3
25250,-1.11,1195,258,2,4,22,0,1,9,2
25260,-4.9,1191,258,2,4,26,0,3,9,2
25270,-3.79,1186,278,2,4,28,0,4,15,5
25280,0.61,1198,256,2,3,20,0,0,5,0
25290,-0.92,1190,286,2,3,26,0,3,7,1
25300,1.45,1185,412,2,1,28,0,4,7,1
25310,-3.15,1187,452,2,1,26,0,3,7,1
25320,0.2,1174,434,2,7,34,0,7,9,2
25330,0.45,1186,408,2,4,24,0,2,11,3
25340,4.45,1195,404,2,2,22,0,1,7,1
25350,-1.29,1200,292,1,1,22,0,1,5,0
25360,3.38,1204,90,0,0,20,0,0,5,0
25370,2.48,1175,110,0,10,32,0,6,11,3
25380,2.49,1189,134,0,2,30,0,5,7,1
25390,-1.72,1187,120,0,5,30,0,5,5,0
25400,1.68,1204,90,0,0,20,0,0,5,0
25410,-4.71,1180,64,0,7,36,0,8,15,5
25420,2.29,1204,52,0,1,20,0,0,5,0
25430,2.78,1172,108,0,9,38,0,9,11,3
25440,1.92,1193,58,0,4,26,0,3,9,2
25450,-1.44,1185,82,0,6,32,0,6,5,0
25460,1.63,1204,54,0,2,20,0,0,5,0
25470,-3.09,1190,60,0,5,30,0,5,9,2
25480,2.24,1195,84,0,2,28,0,4,7,1
25490,0.37,1181,90,0,5,34,0,7,7,1
25500,4.28,1205,50,0,0,20,0,0,5,0
25510,4.27,1203,52,0,1,20,0,0,7,1
25520,-1.88,1180,94,0,7,34,0,7,13,4
25530,-0.08,1185,112,0,6,28,0,4,9,2
25540,4.85,1205,110,0,0,20,0,0,5,0
25550,-0.06,1201,74,0,2,22,0,1,5,0
25560,0.94,1205,52,0,1,22,0,1,5,0
25570,-1.12,1200,56,0,3,26,0,3,7,1
25580,2.87,1188,80,0,5,30,0,5,11,3
25590,3.01,1211,52,0,1,20,0,0,5,0
25600,3.31,1211,50,0,0,20,0,0,5,0
25610,-1.39,1199,80,0,5,24,0,2,5,0
25620,-4.95,1182,126,0,8,36,0,8,11,3
25630,-0.55,1150,192,0,16,50,0,15,21,8
25640,-0.88,1191,180,0,5,26,0,3,15,5
25650,2.37,1180,178,0,9,54,1,7,9,2
25660,0.63,1187,172,0,6,140,1,5,5,0
25670,-1.45,1201,134,0,2,84,0,2,5,0
25680,-3.91,1207,52,0,1,82,0,1,5,0
25690,4.13,1207,50,0,0,132,1,1,5,0
25700,1.78,1198,58,0,4,88,0,4,7,1
25710,-2.3,1187,112,0,6,26,0,3,13,4
25720,-1.63,1196,78,0,4,28,0,4,7,1
25730,2.95,1196,60,0,5,26,0,3,7,1
25740,4.44,1213,50,0,0,20,0,0,5,0
25750,0.47,1210,52,0,1,22,0,1,5,0
25760,3.41,1208,54,0,2,20,0,0,5,0
25770,1.52,1186,120,0,5,32,0,6,9,2
25780,4.16,1208,80,0,0,20,0,0,5,0
25790,-2.05,1201,56,0,3,22,0,1,9,2
25800,-2.31,1211,50,0,0,20,0,0,5,0
25810,-1.72,1204,74,0,2,24,0,2,5,0
25820,4.69,1210,80,0,0,40,1,0,5,0
25830,-0.12,1207,54,0,2,24,0,2,5,0
25840,-2.97,1205,52,0,1,26,0,3,9,2
25850,0.47,1209,52,0,1,22,0,1,7,1
25860,3.19,1212,70,0,0,20,0,0,5,0
25870,-2.72,1197,58,0,4,28,0,4,7,1
25880,4.65,1211,50,0,0,20,0,0,5,0
25890,4.49,1210,50,0,0,20,0,0,5,0
25900,3.02,1211,50,0,0,20,0,0,5,0
25910,-0.95,1207,52,0,1,24,0,2,5,0
25920,2.4,1195,92,0,6,24,0,2,7,1
25930,1.1,1188,200,0,5,26,0,3,15,5
25940,0.15,1191,142,0,6,30,0,5,9,2
25950,3.39,1209,130,0,0,22,0,1,5,0
25960,4.29,1209,130,0,0,20,0,0,5,0
25970,-0.21,1191,142,0,6,30,0,5,7,1
25980,-2.48,1194,244,0,2,24,0,2,9,2
25990,-0.14,1193,140,0,5,30,0,5,9,2
26000,-3.8,1201,152,0,1,26,0,3,9,2
26010,1.31,1198,178,0,4,26,0,3,5,0
26020,-0.61,1201,214,0,2,22,0,1,5,0
26030,-3.7,1200,232,0,1,22,0,1,7,1
26040,-3.67,1204,212,0,1,22,0,1,5,0
26050,0.66,1185,366,1,3,50,1,5,9,2
26060,-3.38,1192,300,1,5,28,0,4,7,1
26070,-2.15,1199,354,1,2,24,0,2,5,0
26080,-2.27,1195,338,1,4,24,0,2,9,2
26090,-0.13,1202,452,1,1,22,0,1,5,0
26100,0.19,1173,664,1,7,38,0,9,7,1
26110,4.54,1204,470,2,0,20,0,0,5,0
26120,-3.19,1196,516,3,3,24,0,2,5,0
26130,-1.24,1189,520,3,5,22,0,1,9,2
26140,-4.64,1198,490,3,0,42,1,1,7,1
26150,-0.42,1200,434,3,2,22,0,1,5,0
26160,-0.12,1191,440,3,5,24,0,2,7,1
26170,1.47,1195,416,3,3,24,0,2,7,1
26180,4.4,1201,332,2,1,22,0,1,5,0
26190,-1.64,1200,334,2,2,22,0,1,5,0
26200,-3.23,1203,332,2,1,22,0,1,5,0
26210,-4.52,1193,338,2,4,28,0,4,7,1
26220,-4.05,1164,376,2,13,42,0,11,11,3
26230,-3.0,1199,296,2,3,22,0,1,7,1
26240,2.3,1167,352,2,11,40,0,10,13,4
26250,4.48,1206,290,2,0,20,0,0,5,0
26260,0.3,1199,294,2,2,26,0,3,7,1
26270,2.61,1203,214,1,2,22,0,1,5,0
26280,1.47,1186,252,1,6,50,1,5,11,3
26290,3.68,1202,214,1,2,22,0,1,7,1
26300,4.28,1203,290,2,0,20,0,0,5,0
26310,4.06,1200,292,2,1,22,0,1,5,0
26320,0.88,1190,358,2,4,28,0,4,5,0
26330,-1.99,1187,332,2,6,30,0,5,5,0
26340,3.68,1204,292,2,1,20,0,0,5,0
26350,1.64,1176,388,2,9,34,0,7,7,1
26360,-4.64,1182,352,2,6,28,0,4,11,3
26370,-0.2,1184,340,2,5,32,0,6,7,1
26380,4.7,1204,360,2,0,20,0,0,5,0
26390,3.85,1208,240,2,0,20,0,0,5,0
26400,-2.51,1170,306,2,8,40,0,10,21,8
26410,0.7,1197,238,2,4,24,0,2,5,0
26420,2.61,1200,332,3,1,46,1,3,5,0
26430,-0.22,1168,528,3,4,64,1,12,11,3
26440,3.64,1201,370,3,0,24,0,2,5,0
26450,-2.91,1191,358,3,4,28,0,4,7,1
26460,-3.79,1181,418,3,4,34,0,7,13,4
26470,3.55,1203,392,3,1,20,0,0,5,0
26480,0.2,1202,332,3,1,22,0,1,5,0
26490,0.04,1205,332,3,1,22,0,1,5,0
26500,-1.2,1203,390,3,0,22,0,1,5,0
26510,1.92,1189,370,3,5,28,0,4,7,1
26520,1.13,1189,398,3,4,30,0,5,7,1
26530,-1.12,1179,446,3,8,28,0,4,15,5
26540,-1.61,1142,560,3,15,46,0,13,31,13
26550,0.14,1172,558,3,4,36,0,8,13,4
26560,-2.05,1136,750,3,10,52,0,16,29,12
26570,3.94,1204,390,3,0,20,0,0,5,0
26580,-0.09,1199,336,3,3,22,0,1,5,0
26590,-1.72,1179,376,3,8,30,0,5,11,3
26600,-3.41,1145,488,3,14,50,0,15,19,7
26610,1.9,1109,526,3,23,116,1,23,31,13
26620,-0.91,1071,622,3,31,164,1,32,47,21
26630,-0.67,1194,404,3,2,24,0,2,7,1
26640,-0.84,1198,374,3,2,22,0,1,5,0
26650,-3.06,1196,392,3,1,24,0,2,9,2
26660,-2.09,1196,396,3,3,22,0,1,5,0
26670,-0.66,1194,396,3,3,28,0,4,5,0
26680,-2.72,1195,316,2,3,24,0,2,9,2
26690,2.51,1197,314,2,2,22,0,1,5,0
26700,4.46,1206,250,2,0,20,0,0,5,0
26710,3.0,1206,280,2,0,20,0,0,5,0
26720,2.06,1197,280,2,5,22,0,1,7,1
26730,1.06,1177,394,3,7,52,1,6,15,5
26740,-3.45,1195,340,3,5,26,0,3,5,0
26750,4.84,1207,330,3,0,22,0,1,5,0
26760,-1.55,1179,368,3,9,32,0,6,11,3
26770,-1.36,1194,380,3,5,26,0,3,9,2
26780,0.92,1198,394,3,2,24,0,2,5,0
26790,4.07,1206,370,3,0,20,0,0,5,0
26800,4.63,1206,370,3,0,20,0,0,5,0
26810,-1.68,1199,296,2,3,24,0,2,5,0
26820,1.43,1167,452,3,11,60,1,10,11,3
26830,2.09,1201,374,3,2,22,0,1,7,1
26840,-4.41,1196,376,3,3,26,0,3,9,2
26850,-3.69,1183,490,3,5,36,0,8,7,1
26860,0.14,1146,586,3,13,102,1,16,21,8
26870,-1.34,1183,618,3,4,58,1,9,7,1
26880,-3.12,1179,506,3,8,34,0,7,9,2
26890,-2.48,1184,482,3,6,32,0,6,9,2
26900,3.14,1202,472,3,1,20,0,0,5,0
26910,1.08,1168,520,3,10,38,0,9,15,5
26920,-0.4,1192,398,3,4,26,0,3,7,1
26930,-1.73,1198,412,3,1,24,0,2,7,1
26940,4.17,1209,210,2,0,20,0,0,5,0
26950,-1.58,1198,216,2,3,24,0,2,11,3
26960,-2.29,1199,232,2,1,24,0,2,9,2
26970,3.23,1207,250,2,0,20,0,0,5,0
26980,3.84,1205,250,2,0,20,0,0,5,0
26990,1.18,1192,354,2,2,28,0,4,7,1
27000,4.21,1203,310,2,0,20,0,0,5,0
27010,4.28,1205,310,2,0,20,0,0,5,0
27020,0.03,1205,252,2,1,22,0,1,5,0
27030,-1.08,1183,380,2,5,34,0,7,9,2
27040,-3.91,1146,446,2,13,88,2,14,25,10
27050,-1.95,1198,322,2,1,24,0,2,7,1
27060,0.04,1191,356,2,3,28,0,4,11,3
27070,-3.74,1201,334,2,2,22,0,1,7,1
27080,0.46,1196,296,2,3,26,0,3,7,1
27090,-0.95,1197,296,2,3,26,0,3,7,1
27100,2.65,1169,372,2,11,42,0,11,7,1
27110,4.77,1203,290,2,0,22,0,1,5,0
27120,-1.15,1188,260,2,5,30,0,5,9,2
27130,-2.5,1187,348,2,4,28,0,4,11,3
27140,-1.26,1203,294,2,2,20,0,0,5,0
27150,2.53,1191,326,1,3,30,0,5,5,0
27160,-2.73,1191,300,1,5,28,0,4,11,3
27170,2.55,1184,302,1,6,32,0,6,13,4
27180,4.79,1204,400,2,0,20,0,0,5,0
27190,3.84,1200,352,2,1,24,0,2,5,0
27200,4.04,1207,290,2,0,22,0,1,5,0
27210,-1.11,1190,318,2,4,26,0,3,13,4
27220,1.71,1198,276,2,3,24,0,2,7,1
27230,4.2,1208,250,2,0,20,0,0,5,0
27240,2.68,1203,256,2,3,22,0,1,5,0
27250,0.95,1187,332,2,6,30,0,5,7,1
27260,-3.72,1199,326,2,3,24,0,2,7,1
27270,-1.98,1201,294,2,2,24,0,2,5,0
27280,-3.11,1195,294,2,2,30,0,5,9,2
27290,4.17,1205,350,2,0,20,0,0,5,0
27300,-0.83,1195,456,2,3,24,0,2,5,0
27310,0.81,1164,522,2,11,76,2,8,11,3
27320,-1.57,1197,424,2,2,22,0,1,5,0
27330,-1.48,1200,334,2,2,24,0,2,5,0
27340,-1.23,1197,338,2,4,24,0,2,5,0
27350,-2.43,1184,372,2,6,30,0,5,11,3
27360,1.88,1198,374,2,2,20,0,0,5,0
27370,-1.87,1200,376,2,3,20,0,0,5,0
27380,3.56,1202,434,2,2,20,0,0,7,1
27390,1.57,1199,374,2,2,24,0,2,7,1
27400,4.7,1208,290,2,0,20,0,0,5,0
27410,-3.56,1198,296,2,3,24,0,2,9,2
27420,-3.46,1181,326,2,8,30,0,5,13,4
27430,-0.85,1202,374,3,2,22,0,1,5,0
27440,-3.29,1203,292,2,1,22,0,1,9,2
27450,-0.27,1184,324,2,7,34,0,7,7,1
27460,3.45,1209,172,1,1,20,0,0,5,0
27470,-4.33,1191,180,1,5,48,1,4,15,5
27480,-4.35,1192,200,1,5,30,0,5,9,2
27490,-0.61,1193,238,1,4,26,0,3,5,0
27500,-3.81,1201,214,1,2,26,0,3,7,1
27510,-3.87,1196,276,1,3,26,0,3,9,2
27520,4.45,1206,252,1,1,22,0,1,5,0
27530,-4.91,1201,256,1,3,20,0,0,7,1
27540,4.95,1208,330,2,0,20,0,0,5,0
27550,-4.6,1180,356,2,8,36,0,8,9,2
27560,-3.04,1180,356,2,8,40,0,10,7,1
27570,3.11,1206,350,2,0,20,0,0,5,0
27580,2.15,1203,294,2,2,22,0,1,7,1
27590,-2.48,1190,348,2,4,28,0,4,9,2
27600,-0.23,1184,394,2,7,32,0,6,7,1
27610,1.62,1189,378,2,4,28,0,4,7,1
27620,1.11,1194,398,3,4,26,0,3,7,1
27630,-2.44,1201,430,3,0,24,0,2,5,0
27640,4.08,1201,530,3,0,22,0,1,5,0
27650,1.79,1194,566,3,3,22,0,1,5,0
27660,-3.08,1194,504,3,2,24,0,2,9,2
27670,-0.91,1192,442,3,6,24,0,2,5,0
27680,4.88,1206,410,3,0,20,0,0,5,0
27690,1.44,1203,412,3,1,20,0,0,7,1
27700,-0.16,1196,474,3,2,26,0,3,7,1
27710,-0.72,1167,512,3,11,40,0,10,11,3
27720,0.45,1186,534,3,7,24,0,2,9,2
27730,-1.18,1154,600,3,15,40,0,10,17,6
27740,-3.19,1187,574,3,2,28,0,4,9,2
27750,-2.52,1188,634,3,2,28,0,4,9,2
27760,2.15,1194,516,3,3,22,0,1,7,1
27770,1.71,1155,582,3,11,42,0,11,43,9
27780,-4.87,1190,486,3,3,28,0,4,7,1
27790,-4.81,1203,332,2,1,22,0,1,7,1
27800,-3.24,1198,334,2,2,24,0,2,7,1
27810,0.6,1166,436,2,8,56,1,8,17,6
27820,2.19,1127,502,2,16,76,1,18,35,15
27830,-0.05,1174,368,2,9,32,0,6,13,4
27840,0.14,1194,334,2,2,28,0,4,7,1
27850,-3.16,1172,462,3,6,56,1,8,15,5
27860,3.57,1202,450,3,0,20,0,0,5,0
27870,3.04,1199,512,3,1,20,0,0,5,0
27880,4.21,1198,530,4,0,24,0,2,5,0
27890,4.8,1201,530,4,0,20,0,0,5,0
27900,2.76,1168,568,4,9,58,1,9,11,3
27910,2.24,1178,550,4,5,32,0,6,11,3
27920,-4.63,1183,428,3,9,26,0,3,9,2
27930,0.85,1176,428,3,9,34,0,7,11,3
27940,0.44,1179,472,3,6,70,2,5,9,2
27950,-4.57,1144,548,3,14,166,3,13,19,7
27960,-4.02,1192,484,3,2,142,1,1,7,1
27970,3.93,1203,372,3,1,60,0,0,5,0
27980,-1.66,1192,458,4,4,86,1,3,7,1
27990,-4.07,1194,456,4,3,142,1,1,9,2
28000,-0.46,1198,454,4,2,124,0,2,5,0
28010,1.24,1174,486,4,8,156,1,8,11,3
28020,3.29,1204,450,4,0,120,0,0,5,0
28030,-3.97,1187,478,4,4,70,0,5,9,2
28040,-3.7,1198,474,4,2,24,0,2,7,1
28050,-4.37,1176,526,4,8,54,1,7,11,3
28060,3.18,1207,480,4,0,20,0,0,5,0
28070,4.81,1206,482,4,1,20,0,0,5,0
28080,3.58,1204,540,4,0,20,0,0,5,0
28090,2.46,1198,456,4,3,26,0,3,5,0
28100,3.29,1205,450,4,0,20,0,0,7,1
28110,-1.99,1175,470,4,10,30,0,5,17,6
28120,-4.25,1183,494,4,7,30,0,5,15,5
28130,-1.33,1194,506,4,3,26,0,3,7,1
28140,4.89,1206,450,4,0,20,0,0,5,0
28150,0.78,1174,534,4,7,36,0,8,13,4
28160,3.08,1205,410,4,0,22,0,1,5,0
28170,-2.77,1203,432,4,1,22,0,1,7,1
28180,0.11,1169,470,4,10,42,0,11,15,5
28190,-4.94,1193,476,4,3,28,0,4,7,1
28200,1.3,1201,454,4,2,20,0,0,5,0
28210,3.65,1205,440,4,0,22,0,1,5,0
28220,3.01,1206,470,4,0,20,0,0,5,0
28230,-4.64,1193,474,4,2,28,0,4,9,2
28240,4.71,1205,412,4,1,22,0,1,5,0
28250,-3.44,1174,432,4,11,38,0,9,11,3
28260,1.12,1193,490,4,5,26,0,3,5,0
28270,-3.04,1196,462,4,6,20,0,0,7,1
28280,4.19,1206,450,4,0,42,1,1,5,0
28290,1.29,1201,496,4,3,20,0,0,5,0
28300,-2.12,1188,530,4,5,32,0,6,5,0
28310,3.42,1206,490,4,0,20,0,0,5,0
28320,-1.27,1190,518,4,4,28,0,4,7,1
28330,0.79,1196,554,4,2,24,0,2,7,1
28340,-1.32,1183,504,4,7,30,0,5,13,4
28350,3.94,1200,450,3,0,22,0,1,7,1
28360,0.14,1171,516,3,8,36,0,8,11,3
28370,3.38,1203,450,3,0,22,0,1,5,0
28380,0.43,1170,602,3,6,42,0,11,11,3
28390,4.26,1208,250,2,0,20,0,0,7,1
28400,-0.69,1200,284,2,2,26,0,3,7,1
28410,-0.66,1206,292,2,1,22,0,1,5,0
28420,1.49,1207,254,2,2,20,0,0,5,0
28430,4.7,1208,254,2,2,22,0,1,5,0
28440,3.49,1209,250,2,0,40,1,0,5,0
28450,-3.37,1187,264,2,7,34,0,7,9,2
